4.163999999999975 0 0.3820000000000003 1 3.7819999999999747 0 ; 1 1335;
7.413999999999965 0 0.7000000000000005 1 6.713999999999968 0 ; 1 1335 6109;
11.49799999999998 0 1.0980000000000008 1 10.399999999999968 0 ; 1 1335 6109 3634;
13.751999999999965 0 1.1000000000000008 1 12.651999999999973 0 ; 1 1335 6109 3634 1235;
16.843999999999976 0 1.392000000000001 1 15.45199999999997 0 ; 1 1335 6109 3634 1235 5234;
19.301999999999968 0 1.7000000000000013 1 17.601999999999975 0 ; 1 1335 6109 3634 1235 5234 5351;
21.40199999999996 0 1.6120000000000012 1 19.78999999999996 0 ; 1 1335 6109 3634 1235 5234 5351 3924;
23.771999999999977 0 1.9220000000000015 1 21.84999999999995 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913;
27.063999999999986 0 2.337999999999993 1 24.725999999999996 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315;
29.501999999999953 0 2.4579999999999926 1 27.043999999999986 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813;
31.363999999999976 0 2.6039999999999885 1 28.759999999999977 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813 4519;
33.47999999999999 0 2.7479999999999887 1 30.731999999999964 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813 4519 2411;
36.14199999999997 0 3.0939999999999857 1 33.04799999999999 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813 4519 2411 3364;
37.74400000000002 0 3.1419999999999826 1 34.60199999999998 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813 4519 2411 3364 4985;
39.42799999999997 0 3.3819999999999815 1 36.04599999999999 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813 4519 2411 3364 4985 3463;
40.92799999999999 0 3.2659999999999805 1 37.66200000000001 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813 4519 2411 3364 4985 3463 1137;
43.14199999999999 0 3.361999999999979 1 39.780000000000015 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813 4519 2411 3364 4985 3463 1137 4436;
45.690000000000026 0 3.4239999999999777 1 42.266 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813 4519 2411 3364 4985 3463 1137 4436 616;
46.436000000000014 0 3.639999999999979 1 42.796000000000035 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813 4519 2411 3364 4985 3463 1137 4436 616 1729;
48.111999999999924 0 3.615999999999978 1 44.49600000000001 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813 4519 2411 3364 4985 3463 1137 4436 616 1729 1625;
50.784000000000034 0 3.8819999999999775 1 46.901999999999965 0 ; 1 1335 6109 3634 1235 5234 5351 3924 5913 1315 813 4519 2411 3364 4985 3463 1137 4436 616 1729 1625 586;
