4.411999999999971 0 0.4260000000000003 1 3.9859999999999705 0 1 1335; 
7.319999999999959 0 0.6080000000000004 1 6.711999999999966 0 1 1335 5351; 
10.781999999999968 0 0.9060000000000007 1 9.875999999999964 0 1 1335 5351 5234; 
14.819999999999967 0 1.448000000000001 1 13.371999999999971 0 1 1335 5351 5234 3634; 
16.595999999999947 0 1.462000000000001 1 15.133999999999972 0 1 1335 5351 5234 3634 677; 
19.643999999999956 0 1.6920000000000013 1 17.95199999999998 0 1 1335 5351 5234 3634 677 6109; 
21.917999999999985 0 1.8400000000000014 1 20.07799999999999 0 1 1335 5351 5234 3634 677 6109 1324; 
25.309999999999988 0 2.151999999999998 1 23.157999999999966 0 1 1335 5351 5234 3634 677 6109 1324 1315; 
27.533999999999967 0 2.2559999999999967 1 25.277999999999942 0 1 5351 677 3634 1315 6109 1324 1335 5234 97; 
29.993999999999964 0 2.6099999999999897 1 27.383999999999943 0 1 5351 677 3634 1315 6109 1324 1335 5234 97 4209; 
31.951999999999998 0 2.5599999999999907 1 29.391999999999957 0 1 5351 677 3634 1315 6109 1324 1335 5234 97 4209 737; 
35.034 0 3.0459999999999803 1 31.98799999999999 0 1 5351 677 3634 1315 6109 1324 1335 5234 97 4209 737 4985; 
37.062000000000005 0 2.989999999999984 1 34.071999999999996 0 1 4209 1324 3634 1315 6109 97 1335 737 5351 4985 5234 677 3854; 
38.343999999999994 0 3.1519999999999815 1 35.192 0 1 4209 1324 3634 1315 6109 97 1335 1237 5351 4985 5234 677 3854 2628; 
40.978 0 3.289999999999979 1 37.688 0 1 4209 1324 3634 1315 6109 97 1335 1237 5351 4985 5234 638 3854 2628 4436; 
42.795999999999985 0 3.3039999999999785 1 39.491999999999976 0 1 1324 1237 3634 1315 6109 97 1335 3854 5351 4985 5234 638 4209 2628 4436 5107; 
44.55399999999999 0 3.5379999999999794 1 41.01600000000004 0 1 1324 1237 3634 1315 6109 97 1335 3854 5351 4985 5234 638 4209 2628 4436 5107 5615; 
46.16200000000001 0 3.5699999999999776 1 42.59200000000003 0 1 1324 1237 3634 1315 6109 97 1335 3854 5351 4985 5234 638 4209 4812 4436 5107 5615 2628; 
48.79599999999999 0 4.091999999999977 1 44.70400000000004 0 1 1324 1237 3634 1315 6109 97 1335 3854 5351 4985 5234 638 4209 4812 4436 5107 5615 2628 2411; 
50.37 0 4.947999999999968 1 45.422000000000025 0 3838; 1 1324 1237 3634 1315 6109 97 1335 3854 5351 4985 5234 638 4209 4812 4436 5107 5615 2628 2411; 
51.23599999999991 0 6.215999999999963 1 45.019999999999996 0 3838 2055; 1 1324 1237 3634 1315 6109 97 1335 3854 5351 4985 5234 638 4209 4812 4436 5107 2411 5615 2628; 
53.74399999999989 0 5.409999999999968 1 48.334 0 2055; 1 1324 1237 3634 1315 6109 97 1335 3854 5351 4985 5234 638 4209 4812 4436 5107 2411 3259 5615 2628 4980; 
55.425999999999945 0 5.48799999999997 1 49.93799999999996 0 2055; 1 1324 737 3634 1315 6109 97 1335 3854 5351 4985 5234 638 4209 4812 4436 5107 2411 3259 5615 2628 4980 1237; 
57.46199999999996 0 5.645999999999973 1 51.815999999999946 0 2055; 1 1324 737 3634 1315 6109 97 1335 3854 5351 4985 5234 638 4209 4812 4436 5107 2411 3259 5615 2628 4980 1237 3449; 
58.81400000000002 0 5.591999999999971 1 53.221999999999916 0 2055; 1 1324 737 3634 1315 6109 97 1335 3854 5351 4985 5234 638 4209 4812 4436 5107 2411 3259 5615 2628 4980 1237 3449 1448; 
60.74600000000002 0 5.883999999999969 1 54.861999999999924 0 2055; 1 1324 737 3634 1315 6109 97 1335 3949 5351 4985 5234 638 4209 4812 4436 5107 2411 3259 5615 2628 4980 1237 3449 1448 4446; 
62.51599999999995 0 6.001999999999963 1 56.5139999999999 0 2055; 1 1324 737 3634 1315 6109 97 1335 3949 5351 4985 5234 638 4209 4812 4436 5107 2411 3259 5615 2628 4980 1237 3449 1448 4446 1267; 
63.99399999999999 0 6.07399999999997 1 57.9199999999999 0 2055; 1 5107 4812 3634 1315 6109 97 5615 1448 5351 4985 5234 638 4446 4980 1324 4436 2411 1267 4209 1237 3259 2628 3949 1335 3449 737 2908; 
65.22800000000001 0 5.947999999999973 1 59.27999999999998 0 2055; 1 5107 4812 3634 1315 6109 97 5615 1448 5351 4985 5234 638 4446 4980 1324 4436 2411 1267 4209 1237 3259 2628 3949 1335 3449 737 2908 434; 
67.31999999999992 0 6.215999999999967 1 61.104000000000056 0 2055; 1 5107 4812 3634 1315 6109 97 5615 1448 5351 4985 5234 638 4446 4980 1324 4436 2411 1267 4209 1237 3259 2628 3949 1335 3449 737 2908 434 5370; 
